zip,rep_code,rep_full,rep_label
39294,BNA,Barry,BNA (Barry)
39295,BNA,Barry,BNA (Barry)
39296,BNA,Barry,BNA (Barry)
39297,BNA,Barry,BNA (Barry)
39298,BNA,Barry,BNA (Barry)
39299,BNA,Barry,BNA (Barry)
39300,BNA,Barry,BNA (Barry)
39301,BNA,Barry,BNA (Barry)
39302,BNA,Barry,BNA (Barry)
39303,BNA,Barry,BNA (Barry)
39304,BNA,Barry,BNA (Barry)
39305,BNA,Barry,BNA (Barry)
39306,BNA,Barry,BNA (Barry)
39307,BNA,Barry,BNA (Barry)
39308,BNA,Barry,BNA (Barry)
39309,BNA,Barry,BNA (Barry)
39310,BNA,Barry,BNA (Barry)
39311,BNA,Barry,BNA (Barry)
39312,BNA,Barry,BNA (Barry)
39313,BNA,Barry,BNA (Barry)
39314,BNA,Barry,BNA (Barry)
39315,BNA,Barry,BNA (Barry)
39316,BNA,Barry,BNA (Barry)
39317,BNA,Barry,BNA (Barry)
39318,BNA,Barry,BNA (Barry)
39319,BNA,Barry,BNA (Barry)
39320,BNA,Barry,BNA (Barry)
39321,BNA,Barry,BNA (Barry)
39322,BNA,Barry,BNA (Barry)
39323,BNA,Barry,BNA (Barry)
39324,BNA,Barry,BNA (Barry)
39325,BNA,Barry,BNA (Barry)
39326,BNA,Barry,BNA (Barry)
39327,BNA,Barry,BNA (Barry)
39328,BNA,Barry,BNA (Barry)
39329,BNA,Barry,BNA (Barry)
39330,BNA,Barry,BNA (Barry)
39331,BNA,Barry,BNA (Barry)
39332,BNA,Barry,BNA (Barry)
39333,BNA,Barry,BNA (Barry)
39334,BNA,Barry,BNA (Barry)
39335,BNA,Barry,BNA (Barry)
39336,BNA,Barry,BNA (Barry)
39337,BNA,Barry,BNA (Barry)
39338,BNA,Barry,BNA (Barry)
39339,BNA,Barry,BNA (Barry)
39340,BNA,Barry,BNA (Barry)
39341,BNA,Barry,BNA (Barry)
39342,BNA,Barry,BNA (Barry)
39343,BNA,Barry,BNA (Barry)
39344,BNA,Barry,BNA (Barry)
39345,BNA,Barry,BNA (Barry)
39346,BNA,Barry,BNA (Barry)
39347,BNA,Barry,BNA (Barry)
39348,BNA,Barry,BNA (Barry)
39349,BNA,Barry,BNA (Barry)
39350,BNA,Barry,BNA (Barry)
39351,BNA,Barry,BNA (Barry)
39352,BNA,Barry,BNA (Barry)
39353,BNA,Barry,BNA (Barry)
39354,BNA,Barry,BNA (Barry)
39355,BNA,Barry,BNA (Barry)
39356,BNA,Barry,BNA (Barry)
39357,BNA,Barry,BNA (Barry)
39358,BNA,Barry,BNA (Barry)
39359,BNA,Barry,BNA (Barry)
39360,BNA,Barry,BNA (Barry)
39361,BNA,Barry,BNA (Barry)
39362,BNA,Barry,BNA (Barry)
39363,BNA,Barry,BNA (Barry)
39364,BNA,Barry,BNA (Barry)
39365,BNA,Barry,BNA (Barry)
39366,BNA,Barry,BNA (Barry)
39367,BNA,Barry,BNA (Barry)
39368,BNA,Barry,BNA (Barry)
39369,BNA,Barry,BNA (Barry)
39370,BNA,Barry,BNA (Barry)
39371,BNA,Barry,BNA (Barry)
39372,BNA,Barry,BNA (Barry)
39373,BNA,Barry,BNA (Barry)
39374,BNA,Barry,BNA (Barry)
39375,BNA,Barry,BNA (Barry)
39376,BNA,Barry,BNA (Barry)
39377,BNA,Barry,BNA (Barry)
39378,BNA,Barry,BNA (Barry)
39379,BNA,Barry,BNA (Barry)
39380,BNA,Barry,BNA (Barry)
39381,BNA,Barry,BNA (Barry)
39382,BNA,Barry,BNA (Barry)
39383,BNA,Barry,BNA (Barry)
39384,BNA,Barry,BNA (Barry)
39385,BNA,Barry,BNA (Barry)
39386,BNA,Barry,BNA (Barry)
39387,BNA,Barry,BNA (Barry)
39388,BNA,Barry,BNA (Barry)
39389,BNA,Barry,BNA (Barry)
39390,BNA,Barry,BNA (Barry)
39391,BNA,Barry,BNA (Barry)
39392,BNA,Barry,BNA (Barry)
39393,BNA,Barry,BNA (Barry)
39394,BNA,Barry,BNA (Barry)
39395,BNA,Barry,BNA (Barry)
39396,BNA,Barry,BNA (Barry)
39397,BNA,Barry,BNA (Barry)
39398,BNA,Barry,BNA (Barry)
39399,BNA,Barry,BNA (Barry)
39400,BNA,Barry,BNA (Barry)
39401,BNA,Barry,BNA (Barry)
39402,BNA,Barry,BNA (Barry)
39403,BNA,Barry,BNA (Barry)
39404,BNA,Barry,BNA (Barry)
39405,BNA,Barry,BNA (Barry)
39406,BNA,Barry,BNA (Barry)
39407,BNA,Barry,BNA (Barry)
39408,BNA,Barry,BNA (Barry)
39409,BNA,Barry,BNA (Barry)
39410,BNA,Barry,BNA (Barry)
39411,BNA,Barry,BNA (Barry)
39412,BNA,Barry,BNA (Barry)
39413,BNA,Barry,BNA (Barry)
39414,BNA,Barry,BNA (Barry)
39415,BNA,Barry,BNA (Barry)
39416,BNA,Barry,BNA (Barry)
39417,BNA,Barry,BNA (Barry)
39418,BNA,Barry,BNA (Barry)
39419,BNA,Barry,BNA (Barry)
39420,BNA,Barry,BNA (Barry)
39421,BNA,Barry,BNA (Barry)
39422,BNA,Barry,BNA (Barry)
39423,BNA,Barry,BNA (Barry)
39424,BNA,Barry,BNA (Barry)
39425,BNA,Barry,BNA (Barry)
39426,BNA,Barry,BNA (Barry)
39427,BNA,Barry,BNA (Barry)
39428,BNA,Barry,BNA (Barry)
39429,BNA,Barry,BNA (Barry)
39430,BNA,Barry,BNA (Barry)
39431,BNA,Barry,BNA (Barry)
39432,BNA,Barry,BNA (Barry)
39433,BNA,Barry,BNA (Barry)
39434,BNA,Barry,BNA (Barry)
39435,BNA,Barry,BNA (Barry)
39436,BNA,Barry,BNA (Barry)
39437,BNA,Barry,BNA (Barry)
39438,BNA,Barry,BNA (Barry)
39439,BNA,Barry,BNA (Barry)
39440,BNA,Barry,BNA (Barry)
39441,BNA,Barry,BNA (Barry)
39442,BNA,Barry,BNA (Barry)
39443,BNA,Barry,BNA (Barry)
39444,BNA,Barry,BNA (Barry)
39445,BNA,Barry,BNA (Barry)
39446,BNA,Barry,BNA (Barry)
39447,BNA,Barry,BNA (Barry)
39448,BNA,Barry,BNA (Barry)
39449,BNA,Barry,BNA (Barry)
39450,BNA,Barry,BNA (Barry)
39451,BNA,Barry,BNA (Barry)
39452,BNA,Barry,BNA (Barry)
39453,BNA,Barry,BNA (Barry)
39454,BNA,Barry,BNA (Barry)
39455,BNA,Barry,BNA (Barry)
39456,BNA,Barry,BNA (Barry)
39457,BNA,Barry,BNA (Barry)
39458,BNA,Barry,BNA (Barry)
39459,BNA,Barry,BNA (Barry)
39460,BNA,Barry,BNA (Barry)
39461,BNA,Barry,BNA (Barry)
39462,BNA,Barry,BNA (Barry)
39463,BNA,Barry,BNA (Barry)
39464,BNA,Barry,BNA (Barry)
39465,BNA,Barry,BNA (Barry)
39466,BNA,Barry,BNA (Barry)
39467,BNA,Barry,BNA (Barry)
39468,BNA,Barry,BNA (Barry)
39469,BNA,Barry,BNA (Barry)
39470,BNA,Barry,BNA (Barry)
39471,BNA,Barry,BNA (Barry)
39472,BNA,Barry,BNA (Barry)
39473,BNA,Barry,BNA (Barry)
39474,BNA,Barry,BNA (Barry)
39475,BNA,Barry,BNA (Barry)
39476,BNA,Barry,BNA (Barry)
39477,BNA,Barry,BNA (Barry)
39478,BNA,Barry,BNA (Barry)
39479,BNA,Barry,BNA (Barry)
39480,BNA,Barry,BNA (Barry)
39481,BNA,Barry,BNA (Barry)
39482,BNA,Barry,BNA (Barry)
39483,BNA,Barry,BNA (Barry)
39484,BNA,Barry,BNA (Barry)
39485,BNA,Barry,BNA (Barry)
39486,BNA,Barry,BNA (Barry)
39487,BNA,Barry,BNA (Barry)
39488,BNA,Barry,BNA (Barry)
39489,BNA,Barry,BNA (Barry)
39490,BNA,Barry,BNA (Barry)
39491,BNA,Barry,BNA (Barry)
39492,BNA,Barry,BNA (Barry)
39493,BNA,Barry,BNA (Barry)
39494,BNA,Barry,BNA (Barry)
39495,BNA,Barry,BNA (Barry)
39496,BNA,Barry,BNA (Barry)
39497,BNA,Barry,BNA (Barry)
39498,BNA,Barry,BNA (Barry)
39499,BNA,Barry,BNA (Barry)
39500,BNA,Barry,BNA (Barry)
39501,BNA,Barry,BNA (Barry)
39502,BNA,Barry,BNA (Barry)
39503,BNA,Barry,BNA (Barry)
39504,BNA,Barry,BNA (Barry)
39505,BNA,Barry,BNA (Barry)
39506,BNA,Barry,BNA (Barry)
39507,BNA,Barry,BNA (Barry)
39508,BNA,Barry,BNA (Barry)
39509,BNA,Barry,BNA (Barry)
39510,BNA,Barry,BNA (Barry)
39511,BNA,Barry,BNA (Barry)
39512,BNA,Barry,BNA (Barry)
39513,BNA,Barry,BNA (Barry)
39514,BNA,Barry,BNA (Barry)
39515,BNA,Barry,BNA (Barry)
39516,BNA,Barry,BNA (Barry)
39517,BNA,Barry,BNA (Barry)
39518,BNA,Barry,BNA (Barry)
39519,BNA,Barry,BNA (Barry)
39520,BNA,Barry,BNA (Barry)
39521,BNA,Barry,BNA (Barry)
39522,BNA,Barry,BNA (Barry)
39523,BNA,Barry,BNA (Barry)
39524,BNA,Barry,BNA (Barry)
39525,BNA,Barry,BNA (Barry)
39526,BNA,Barry,BNA (Barry)
39527,BNA,Barry,BNA (Barry)
39528,BNA,Barry,BNA (Barry)
39529,BNA,Barry,BNA (Barry)
39530,BNA,Barry,BNA (Barry)
39531,BNA,Barry,BNA (Barry)
39532,BNA,Barry,BNA (Barry)
39533,BNA,Barry,BNA (Barry)
39534,BNA,Barry,BNA (Barry)
39535,BNA,Barry,BNA (Barry)
39536,BNA,Barry,BNA (Barry)
39537,BNA,Barry,BNA (Barry)
39538,BNA,Barry,BNA (Barry)
39539,BNA,Barry,BNA (Barry)
39540,BNA,Barry,BNA (Barry)
39541,BNA,Barry,BNA (Barry)
39542,BNA,Barry,BNA (Barry)
39543,BNA,Barry,BNA (Barry)
39544,BNA,Barry,BNA (Barry)
39545,BNA,Barry,BNA (Barry)
39546,BNA,Barry,BNA (Barry)
39547,BNA,Barry,BNA (Barry)
39548,BNA,Barry,BNA (Barry)
39549,BNA,Barry,BNA (Barry)
39550,BNA,Barry,BNA (Barry)
39551,BNA,Barry,BNA (Barry)
39552,BNA,Barry,BNA (Barry)
39553,BNA,Barry,BNA (Barry)
39554,BNA,Barry,BNA (Barry)
39555,BNA,Barry,BNA (Barry)
39556,BNA,Barry,BNA (Barry)
39557,BNA,Barry,BNA (Barry)
39558,BNA,Barry,BNA (Barry)
39559,BNA,Barry,BNA (Barry)
39560,BNA,Barry,BNA (Barry)
39561,BNA,Barry,BNA (Barry)
39562,BNA,Barry,BNA (Barry)
39563,BNA,Barry,BNA (Barry)
39564,BNA,Barry,BNA (Barry)
39565,BNA,Barry,BNA (Barry)
39566,BNA,Barry,BNA (Barry)
39567,BNA,Barry,BNA (Barry)
39568,BNA,Barry,BNA (Barry)
39569,BNA,Barry,BNA (Barry)
39570,BNA,Barry,BNA (Barry)
39571,BNA,Barry,BNA (Barry)
39572,BNA,Barry,BNA (Barry)
39573,BNA,Barry,BNA (Barry)
39574,BNA,Barry,BNA (Barry)
39575,BNA,Barry,BNA (Barry)
39576,BNA,Barry,BNA (Barry)
39577,BNA,Barry,BNA (Barry)
39578,BNA,Barry,BNA (Barry)
39579,BNA,Barry,BNA (Barry)
39580,BNA,Barry,BNA (Barry)
39581,BNA,Barry,BNA (Barry)
39582,BNA,Barry,BNA (Barry)
39583,BNA,Barry,BNA (Barry)
39584,BNA,Barry,BNA (Barry)
39585,BNA,Barry,BNA (Barry)
39586,BNA,Barry,BNA (Barry)
39587,BNA,Barry,BNA (Barry)
39588,BNA,Barry,BNA (Barry)
39589,BNA,Barry,BNA (Barry)
39590,BNA,Barry,BNA (Barry)
39591,BNA,Barry,BNA (Barry)
39592,BNA,Barry,BNA (Barry)
39593,BNA,Barry,BNA (Barry)
39594,BNA,Barry,BNA (Barry)
39595,BNA,Barry,BNA (Barry)
39596,BNA,Barry,BNA (Barry)
39597,BNA,Barry,BNA (Barry)
39598,BNA,Barry,BNA (Barry)
39599,BNA,Barry,BNA (Barry)
39600,BNA,Barry,BNA (Barry)
39601,BNA,Barry,BNA (Barry)
39602,BNA,Barry,BNA (Barry)
39603,BNA,Barry,BNA (Barry)
39604,BNA,Barry,BNA (Barry)
39605,BNA,Barry,BNA (Barry)
39606,BNA,Barry,BNA (Barry)
39607,BNA,Barry,BNA (Barry)
39608,BNA,Barry,BNA (Barry)
39609,BNA,Barry,BNA (Barry)
39610,BNA,Barry,BNA (Barry)
39611,BNA,Barry,BNA (Barry)
39612,BNA,Barry,BNA (Barry)
39613,BNA,Barry,BNA (Barry)
39614,BNA,Barry,BNA (Barry)
39615,BNA,Barry,BNA (Barry)
39616,BNA,Barry,BNA (Barry)
39617,BNA,Barry,BNA (Barry)
39618,BNA,Barry,BNA (Barry)
39619,BNA,Barry,BNA (Barry)
39620,BNA,Barry,BNA (Barry)
39621,BNA,Barry,BNA (Barry)
39622,BNA,Barry,BNA (Barry)
39623,BNA,Barry,BNA (Barry)
39624,BNA,Barry,BNA (Barry)
39625,BNA,Barry,BNA (Barry)
39626,BNA,Barry,BNA (Barry)
39627,BNA,Barry,BNA (Barry)
39628,BNA,Barry,BNA (Barry)
39629,BNA,Barry,BNA (Barry)
39630,BNA,Barry,BNA (Barry)
39631,BNA,Barry,BNA (Barry)
39632,BNA,Barry,BNA (Barry)
39633,BNA,Barry,BNA (Barry)
39634,BNA,Barry,BNA (Barry)
39635,BNA,Barry,BNA (Barry)
39636,BNA,Barry,BNA (Barry)
39637,BNA,Barry,BNA (Barry)
39638,BNA,Barry,BNA (Barry)
39639,BNA,Barry,BNA (Barry)
39640,BNA,Barry,BNA (Barry)
39641,BNA,Barry,BNA (Barry)
39642,BNA,Barry,BNA (Barry)
39643,BNA,Barry,BNA (Barry)
39644,BNA,Barry,BNA (Barry)
39645,BNA,Barry,BNA (Barry)
39646,BNA,Barry,BNA (Barry)
39647,BNA,Barry,BNA (Barry)
39648,BNA,Barry,BNA (Barry)
39649,BNA,Barry,BNA (Barry)
39650,BNA,Barry,BNA (Barry)
39651,BNA,Barry,BNA (Barry)
39652,BNA,Barry,BNA (Barry)
39653,BNA,Barry,BNA (Barry)
39654,BNA,Barry,BNA (Barry)
39655,BNA,Barry,BNA (Barry)
39656,BNA,Barry,BNA (Barry)
39657,BNA,Barry,BNA (Barry)
39658,BNA,Barry,BNA (Barry)
39659,BNA,Barry,BNA (Barry)
39660,BNA,Barry,BNA (Barry)
39661,BNA,Barry,BNA (Barry)
39662,BNA,Barry,BNA (Barry)
39663,BNA,Barry,BNA (Barry)
39664,BNA,Barry,BNA (Barry)
39665,BNA,Barry,BNA (Barry)
39666,BNA,Barry,BNA (Barry)
39667,BNA,Barry,BNA (Barry)
39668,BNA,Barry,BNA (Barry)
39669,BNA,Barry,BNA (Barry)
39670,BNA,Barry,BNA (Barry)
39671,BNA,Barry,BNA (Barry)
39672,BNA,Barry,BNA (Barry)
39673,BNA,Barry,BNA (Barry)
39674,BNA,Barry,BNA (Barry)
39675,BNA,Barry,BNA (Barry)
39676,BNA,Barry,BNA (Barry)
39677,BNA,Barry,BNA (Barry)
39678,BNA,Barry,BNA (Barry)
39679,BNA,Barry,BNA (Barry)
39680,BNA,Barry,BNA (Barry)
39681,BNA,Barry,BNA (Barry)
39682,BNA,Barry,BNA (Barry)
39683,BNA,Barry,BNA (Barry)
39684,BNA,Barry,BNA (Barry)
39685,BNA,Barry,BNA (Barry)
39686,BNA,Barry,BNA (Barry)
39687,BNA,Barry,BNA (Barry)
39688,BNA,Barry,BNA (Barry)
39689,BNA,Barry,BNA (Barry)
39690,BNA,Barry,BNA (Barry)
39691,BNA,Barry,BNA (Barry)
39692,BNA,Barry,BNA (Barry)
39693,BNA,Barry,BNA (Barry)
39694,BNA,Barry,BNA (Barry)
39695,BNA,Barry,BNA (Barry)
39696,BNA,Barry,BNA (Barry)
39697,BNA,Barry,BNA (Barry)
39698,BNA,Barry,BNA (Barry)
39699,BNA,Barry,BNA (Barry)
39700,BNA,Barry,BNA (Barry)
39701,DA,Dylan,DA (Dylan)
39702,DA,Dylan,DA (Dylan)
39703,DA,Dylan,DA (Dylan)
39704,DA,Dylan,DA (Dylan)
39705,DA,Dylan,DA (Dylan)
39706,DA,Dylan,DA (Dylan)
39707,DA,Dylan,DA (Dylan)
39708,DA,Dylan,DA (Dylan)
39709,DA,Dylan,DA (Dylan)
39710,DA,Dylan,DA (Dylan)
39711,DA,Dylan,DA (Dylan)
39712,DA,Dylan,DA (Dylan)
39713,DA,Dylan,DA (Dylan)
39714,DA,Dylan,DA (Dylan)
39715,DA,Dylan,DA (Dylan)
39716,DA,Dylan,DA (Dylan)
39717,DA,Dylan,DA (Dylan)
39718,DA,Dylan,DA (Dylan)
39719,DA,Dylan,DA (Dylan)
39720,DA,Dylan,DA (Dylan)
39721,DA,Dylan,DA (Dylan)
39722,DA,Dylan,DA (Dylan)
39723,DA,Dylan,DA (Dylan)
39724,DA,Dylan,DA (Dylan)
39725,DA,Dylan,DA (Dylan)
39726,DA,Dylan,DA (Dylan)
39727,DA,Dylan,DA (Dylan)
39728,DA,Dylan,DA (Dylan)
39729,DA,Dylan,DA (Dylan)
39730,DA,Dylan,DA (Dylan)
39731,DA,Dylan,DA (Dylan)
39732,DA,Dylan,DA (Dylan)
39733,DA,Dylan,DA (Dylan)
39734,DA,Dylan,DA (Dylan)
39735,DA,Dylan,DA (Dylan)
39736,DA,Dylan,DA (Dylan)
39737,DA,Dylan,DA (Dylan)
39738,DA,Dylan,DA (Dylan)
39739,DA,Dylan,DA (Dylan)
39740,DA,Dylan,DA (Dylan)
39741,DA,Dylan,DA (Dylan)
39742,DA,Dylan,DA (Dylan)
39743,DA,Dylan,DA (Dylan)
39744,DA,Dylan,DA (Dylan)
39745,DA,Dylan,DA (Dylan)
39746,DA,Dylan,DA (Dylan)
39747,DA,Dylan,DA (Dylan)
39748,DA,Dylan,DA (Dylan)
39749,DA,Dylan,DA (Dylan)
39750,DA,Dylan,DA (Dylan)
39751,DA,Dylan,DA (Dylan)
39752,DA,Dylan,DA (Dylan)
39753,DA,Dylan,DA (Dylan)
39754,DA,Dylan,DA (Dylan)
39755,DA,Dylan,DA (Dylan)
39756,DA,Dylan,DA (Dylan)
39757,DA,Dylan,DA (Dylan)
39758,DA,Dylan,DA (Dylan)
39759,DA,Dylan,DA (Dylan)
39760,DA,Dylan,DA (Dylan)
39761,DA,Dylan,DA (Dylan)
39762,DA,Dylan,DA (Dylan)
39763,DA,Dylan,DA (Dylan)
39764,DA,Dylan,DA (Dylan)
39765,DA,Dylan,DA (Dylan)
39766,DA,Dylan,DA (Dylan)
39767,DA,Dylan,DA (Dylan)
39768,DA,Dylan,DA (Dylan)
39769,DA,Dylan,DA (Dylan)
39770,DA,Dylan,DA (Dylan)
39771,DA,Dylan,DA (Dylan)
39772,DA,Dylan,DA (Dylan)
39773,DA,Dylan,DA (Dylan)
39774,DA,Dylan,DA (Dylan)
39775,DA,Dylan,DA (Dylan)
39776,DA,Dylan,DA (Dylan)
70001,BNA,Barry,BNA (Barry)
70002,BNA,Barry,BNA (Barry)
70003,BNA,Barry,BNA (Barry)
70004,BNA,Barry,BNA (Barry)
70005,BNA,Barry,BNA (Barry)
70006,BNA,Barry,BNA (Barry)
70007,BNA,Barry,BNA (Barry)
70008,BNA,Barry,BNA (Barry)
70009,BNA,Barry,BNA (Barry)
70010,BNA,Barry,BNA (Barry)
70011,BNA,Barry,BNA (Barry)
70012,BNA,Barry,BNA (Barry)
70013,BNA,Barry,BNA (Barry)
70014,BNA,Barry,BNA (Barry)
70015,BNA,Barry,BNA (Barry)
70016,BNA,Barry,BNA (Barry)
70017,BNA,Barry,BNA (Barry)
70018,BNA,Barry,BNA (Barry)
70019,BNA,Barry,BNA (Barry)
70020,BNA,Barry,BNA (Barry)
70021,BNA,Barry,BNA (Barry)
70022,BNA,Barry,BNA (Barry)
70023,BNA,Barry,BNA (Barry)
70024,BNA,Barry,BNA (Barry)
70025,BNA,Barry,BNA (Barry)
70026,BNA,Barry,BNA (Barry)
70027,BNA,Barry,BNA (Barry)
70028,BNA,Barry,BNA (Barry)
70029,BNA,Barry,BNA (Barry)
70030,BNA,Barry,BNA (Barry)
70031,BNA,Barry,BNA (Barry)
70032,BNA,Barry,BNA (Barry)
70033,BNA,Barry,BNA (Barry)
70034,BNA,Barry,BNA (Barry)
70035,BNA,Barry,BNA (Barry)
70036,BNA,Barry,BNA (Barry)
70037,BNA,Barry,BNA (Barry)
70038,BNA,Barry,BNA (Barry)
70039,BNA,Barry,BNA (Barry)
70040,BNA,Barry,BNA (Barry)
70041,BNA,Barry,BNA (Barry)
70042,BNA,Barry,BNA (Barry)
70043,BNA,Barry,BNA (Barry)
70044,BNA,Barry,BNA (Barry)
70045,BNA,Barry,BNA (Barry)
70046,BNA,Barry,BNA (Barry)
70047,BNA,Barry,BNA (Barry)
70048,BNA,Barry,BNA (Barry)
70049,BNA,Barry,BNA (Barry)
70050,BNA,Barry,BNA (Barry)
70051,BNA,Barry,BNA (Barry)
70052,BNA,Barry,BNA (Barry)
70053,BNA,Barry,BNA (Barry)
70054,BNA,Barry,BNA (Barry)
70055,BNA,Barry,BNA (Barry)
70056,BNA,Barry,BNA (Barry)
70057,BNA,Barry,BNA (Barry)
70058,BNA,Barry,BNA (Barry)
70059,BNA,Barry,BNA (Barry)
70060,BNA,Barry,BNA (Barry)
70061,BNA,Barry,BNA (Barry)
70062,BNA,Barry,BNA (Barry)
70063,BNA,Barry,BNA (Barry)
70064,BNA,Barry,BNA (Barry)
70065,BNA,Barry,BNA (Barry)
70066,BNA,Barry,BNA (Barry)
70067,BNA,Barry,BNA (Barry)
70068,BNA,Barry,BNA (Barry)
70069,BNA,Barry,BNA (Barry)
70070,BNA,Barry,BNA (Barry)
70071,BNA,Barry,BNA (Barry)
70072,BNA,Barry,BNA (Barry)
70073,BNA,Barry,BNA (Barry)
70074,BNA,Barry,BNA (Barry)
70075,BNA,Barry,BNA (Barry)
70076,BNA,Barry,BNA (Barry)
70077,BNA,Barry,BNA (Barry)
70078,BNA,Barry,BNA (Barry)
70079,BNA,Barry,BNA (Barry)
70080,BNA,Barry,BNA (Barry)
70081,BNA,Barry,BNA (Barry)
70082,BNA,Barry,BNA (Barry)
70083,BNA,Barry,BNA (Barry)
70084,BNA,Barry,BNA (Barry)
70085,BNA,Barry,BNA (Barry)
70086,BNA,Barry,BNA (Barry)
70087,BNA,Barry,BNA (Barry)
70088,BNA,Barry,BNA (Barry)
70089,BNA,Barry,BNA (Barry)
70090,BNA,Barry,BNA (Barry)
70091,BNA,Barry,BNA (Barry)
70092,BNA,Barry,BNA (Barry)
70093,BNA,Barry,BNA (Barry)
70094,BNA,Barry,BNA (Barry)
70095,BNA,Barry,BNA (Barry)
70096,BNA,Barry,BNA (Barry)
70097,BNA,Barry,BNA (Barry)
70098,BNA,Barry,BNA (Barry)
70099,BNA,Barry,BNA (Barry)
70100,BNA,Barry,BNA (Barry)
70101,BNA,Barry,BNA (Barry)
70102,BNA,Barry,BNA (Barry)
70103,BNA,Barry,BNA (Barry)
70104,BNA,Barry,BNA (Barry)
70105,BNA,Barry,BNA (Barry)
70106,BNA,Barry,BNA (Barry)
70107,BNA,Barry,BNA (Barry)
70108,BNA,Barry,BNA (Barry)
70109,BNA,Barry,BNA (Barry)
70110,BNA,Barry,BNA (Barry)
70111,BNA,Barry,BNA (Barry)
70112,BNA,Barry,BNA (Barry)
70113,BNA,Barry,BNA (Barry)
70114,BNA,Barry,BNA (Barry)
70115,BNA,Barry,BNA (Barry)
70116,BNA,Barry,BNA (Barry)
70117,BNA,Barry,BNA (Barry)
70118,BNA,Barry,BNA (Barry)
70119,BNA,Barry,BNA (Barry)
70120,BNA,Barry,BNA (Barry)
70121,BNA,Barry,BNA (Barry)
70122,BNA,Barry,BNA (Barry)
70123,BNA,Barry,BNA (Barry)
70124,BNA,Barry,BNA (Barry)
70125,BNA,Barry,BNA (Barry)
70126,BNA,Barry,BNA (Barry)
70127,BNA,Barry,BNA (Barry)
70128,BNA,Barry,BNA (Barry)
70129,BNA,Barry,BNA (Barry)
70130,BNA,Barry,BNA (Barry)
70131,BNA,Barry,BNA (Barry)
70132,BNA,Barry,BNA (Barry)
70133,BNA,Barry,BNA (Barry)
70134,BNA,Barry,BNA (Barry)
70135,BNA,Barry,BNA (Barry)
70136,BNA,Barry,BNA (Barry)
70137,BNA,Barry,BNA (Barry)
70138,BNA,Barry,BNA (Barry)
70139,BNA,Barry,BNA (Barry)
70140,BNA,Barry,BNA (Barry)
70141,BNA,Barry,BNA (Barry)
70142,BNA,Barry,BNA (Barry)
70143,BNA,Barry,BNA (Barry)
70144,BNA,Barry,BNA (Barry)
70145,BNA,Barry,BNA (Barry)
70146,BNA,Barry,BNA (Barry)
70147,BNA,Barry,BNA (Barry)
70148,BNA,Barry,BNA (Barry)
70149,BNA,Barry,BNA (Barry)
70150,BNA,Barry,BNA (Barry)
70151,BNA,Barry,BNA (Barry)
70152,BNA,Barry,BNA (Barry)
70153,BNA,Barry,BNA (Barry)
70154,BNA,Barry,BNA (Barry)
70155,BNA,Barry,BNA (Barry)
70156,BNA,Barry,BNA (Barry)
70157,BNA,Barry,BNA (Barry)
70158,BNA,Barry,BNA (Barry)
70159,BNA,Barry,BNA (Barry)
70160,BNA,Barry,BNA (Barry)
70161,BNA,Barry,BNA (Barry)
70162,BNA,Barry,BNA (Barry)
70163,BNA,Barry,BNA (Barry)
70164,BNA,Barry,BNA (Barry)
70165,BNA,Barry,BNA (Barry)
70166,BNA,Barry,BNA (Barry)
70167,BNA,Barry,BNA (Barry)
70168,BNA,Barry,BNA (Barry)
70169,BNA,Barry,BNA (Barry)
70170,BNA,Barry,BNA (Barry)
70171,BNA,Barry,BNA (Barry)
70172,BNA,Barry,BNA (Barry)
70173,BNA,Barry,BNA (Barry)
70174,BNA,Barry,BNA (Barry)
70175,BNA,Barry,BNA (Barry)
70176,BNA,Barry,BNA (Barry)
70177,BNA,Barry,BNA (Barry)
70178,BNA,Barry,BNA (Barry)
70179,BNA,Barry,BNA (Barry)
70180,BNA,Barry,BNA (Barry)
70181,BNA,Barry,BNA (Barry)
70182,BNA,Barry,BNA (Barry)
70183,BNA,Barry,BNA (Barry)
70184,BNA,Barry,BNA (Barry)
70185,BNA,Barry,BNA (Barry)
70186,BNA,Barry,BNA (Barry)
70187,BNA,Barry,BNA (Barry)
70188,BNA,Barry,BNA (Barry)
70189,BNA,Barry,BNA (Barry)
70190,BNA,Barry,BNA (Barry)
70191,BNA,Barry,BNA (Barry)
70192,BNA,Barry,BNA (Barry)
70193,BNA,Barry,BNA (Barry)
70194,BNA,Barry,BNA (Barry)
70195,BNA,Barry,BNA (Barry)
70196,BNA,Barry,BNA (Barry)
70197,BNA,Barry,BNA (Barry)
70198,BNA,Barry,BNA (Barry)
70199,BNA,Barry,BNA (Barry)
70200,BNA,Barry,BNA (Barry)
70201,BNA,Barry,BNA (Barry)
70202,BNA,Barry,BNA (Barry)
70203,BNA,Barry,BNA (Barry)
70204,BNA,Barry,BNA (Barry)
70205,BNA,Barry,BNA (Barry)
70206,BNA,Barry,BNA (Barry)
70207,BNA,Barry,BNA (Barry)
70208,BNA,Barry,BNA (Barry)
70209,BNA,Barry,BNA (Barry)
70210,BNA,Barry,BNA (Barry)
70211,BNA,Barry,BNA (Barry)
70212,BNA,Barry,BNA (Barry)
70213,BNA,Barry,BNA (Barry)
70214,BNA,Barry,BNA (Barry)
70215,BNA,Barry,BNA (Barry)
70216,BNA,Barry,BNA (Barry)
